Text Title	Text Number	Sentence Number	Token Number	Lemma	Text	POS Tag	Dependency
Enc_WikiMoon_ua.txt	1	7	1	цей	Цей	DET	det
Enc_WikiMoon_ua.txt	1	7	2	період	період	NOUN	nsubj
Enc_WikiMoon_ua.txt	1	7	3	відносно	відносно	ADV	case
Enc_WikiMoon_ua.txt	1	7	4	до	до	ADP	case
Enc_WikiMoon_ua.txt	1	7	5	сонце	Сонця	NOUN	obl
Enc_WikiMoon_ua.txt	1	7	6	тривати	триває	VERB	ROOT
Enc_WikiMoon_ua.txt	1	7	7	29,5	29,5	NUM	nummod:gov
Enc_WikiMoon_ua.txt	1	7	8	доба	діб	NOUN	obl
Enc_WikiMoon_ua.txt	1	7	9	і	і	CCONJ	cc
Enc_WikiMoon_ua.txt	1	7	10	спостерігатися	спостерігається	VERB	conj
Enc_WikiMoon_ua.txt	1	7	11	як	як	SCONJ	mark
Enc_WikiMoon_ua.txt	1	7	12	цикл	цикл	NOUN	advcl
Enc_WikiMoon_ua.txt	1	7	13	місячний	місячних	ADJ	amod
Enc_WikiMoon_ua.txt	1	7	14	фаза	фаз	NOUN	nmod
Enc_WikiMoon_ua.txt	1	7	15	.	.	PUNCT	punct
Enc_WikiMoon_ua.txt	1	8	1	крім	Крім	ADP	case
Enc_WikiMoon_ua.txt	1	8	2	сонце	Сонця	NOUN	parataxis:discourse
Enc_WikiMoon_ua.txt	1	8	3	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	8	4	місяць	Місяць	NOUN	nsubj
Enc_WikiMoon_ua.txt	1	8	5	бути	є	AUX	cop
Enc_WikiMoon_ua.txt	1	8	6	найвпливовіший	найвпливовішим	ADJ	amod
Enc_WikiMoon_ua.txt	1	8	7	небесний	небесним	ADJ	amod
Enc_WikiMoon_ua.txt	1	8	8	тіло	тілом	NOUN	ROOT
Enc_WikiMoon_ua.txt	1	8	9	для	для	ADP	case
Enc_WikiMoon_ua.txt	1	8	10	земля	Землі	NOUN	nmod
Enc_WikiMoon_ua.txt	1	8	11	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	8	12	особливо	особливо	ADV	advmod
Enc_WikiMoon_ua.txt	1	8	13	через	через	ADP	case
Enc_WikiMoon_ua.txt	1	8	14	свій	свій	DET	det
Enc_WikiMoon_ua.txt	1	8	15	гравітаційний	гравітаційний	ADJ	amod
Enc_WikiMoon_ua.txt	1	8	16	вплив	вплив	NOUN	appos
Enc_WikiMoon_ua.txt	1	8	17	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	8	18	який	який	DET	nsubj
Enc_WikiMoon_ua.txt	1	8	19	бути	є	AUX	cop
Enc_WikiMoon_ua.txt	1	8	20	основний	основною	ADJ	amod
Enc_WikiMoon_ua.txt	1	8	21	причина	причиною	NOUN	acl:relcl
Enc_WikiMoon_ua.txt	1	8	22	земний	земних	ADJ	amod
Enc_WikiMoon_ua.txt	1	8	23	прилив	приливів	NOUN	nmod
Enc_WikiMoon_ua.txt	1	8	24	та	та	CCONJ	cc
Enc_WikiMoon_ua.txt	1	8	25	відплив	відпливів	NOUN	conj
Enc_WikiMoon_ua.txt	1	8	26	.	.	PUNCT	punct
Enc_WikiMoon_ua.txt	1	9	1	

	

	SPACE	dep
Enc_WikiMoon_ua.txt	1	9	2	маса	Маса	NOUN	nsubj
Enc_WikiMoon_ua.txt	1	9	3	місяць	Місяця	PROPN	nmod
Enc_WikiMoon_ua.txt	1	9	4	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	9	5	його	його	DET	det
Enc_WikiMoon_ua.txt	1	9	6	щільність	щільність	NOUN	conj
Enc_WikiMoon_ua.txt	1	9	7	та	та	CCONJ	cc
Enc_WikiMoon_ua.txt	1	9	8	гравітація	гравітація	NOUN	conj
Enc_WikiMoon_ua.txt	1	9	9	на	на	ADP	case
Enc_WikiMoon_ua.txt	1	9	10	поверхня	поверхні	NOUN	nmod
Enc_WikiMoon_ua.txt	1	9	11	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	9	12	який	яка	DET	nsubj
Enc_WikiMoon_ua.txt	1	9	13	становити	становить	VERB	acl:relcl
Enc_WikiMoon_ua.txt	1	9	14	приблизно	приблизно	ADV	advmod
Enc_WikiMoon_ua.txt	1	9	15	один	одну	NUM	nummod
Enc_WikiMoon_ua.txt	1	9	16	шосту	шосту	NOUN	obj
Enc_WikiMoon_ua.txt	1	9	17	від	від	ADP	case
Enc_WikiMoon_ua.txt	1	9	18	земний	земної	ADJ	nmod
Enc_WikiMoon_ua.txt	1	9	19	(	(	PUNCT	punct
Enc_WikiMoon_ua.txt	1	9	20	0,1654	0,1654	NUM	nummod:gov
Enc_WikiMoon_ua.txt	1	9	21	g	g	X	appos
Enc_WikiMoon_ua.txt	1	9	22	)	)	PUNCT	punct
Enc_WikiMoon_ua.txt	1	9	23	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	9	24	не	не	PART	advmod
Enc_WikiMoon_ua.txt	1	9	25	мати	мають	VERB	ROOT
Enc_WikiMoon_ua.txt	1	9	26	рівний	рівних	ADJ	obj
Enc_WikiMoon_ua.txt	1	9	27	серед	серед	ADP	case
Enc_WikiMoon_ua.txt	1	9	28	супутник	супутників	NOUN	obl
Enc_WikiMoon_ua.txt	1	9	29	сонячний	Сонячної	ADJ	amod
Enc_WikiMoon_ua.txt	1	9	30	система	системи	NOUN	nmod
Enc_WikiMoon_ua.txt	1	9	31	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	9	32	окрім	окрім	ADP	case
Enc_WikiMoon_ua.txt	1	9	33	іо	Іо	PROPN	obl
Enc_WikiMoon_ua.txt	1	9	34	—	—	PUNCT	punct
Enc_WikiMoon_ua.txt	1	9	35	супутник	супутника	NOUN	appos
Enc_WikiMoon_ua.txt	1	9	36	юпітер	Юпітера	PROPN	nmod
Enc_WikiMoon_ua.txt	1	9	37	.	.	PUNCT	punct
Enc_WikiMoon_ua.txt	1	10	1	в	В	ADP	case
Enc_WikiMoon_ua.txt	1	10	2	геофізичний	геофізичному	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	3	контекст	контексті	NOUN	obl
Enc_WikiMoon_ua.txt	1	10	4	місяць	Місяць	NOUN	nsubj
Enc_WikiMoon_ua.txt	1	10	5	розглядатися	розглядається	VERB	ROOT
Enc_WikiMoon_ua.txt	1	10	6	як	як	SCONJ	mark
Enc_WikiMoon_ua.txt	1	10	7	супутник	супутник	NOUN	compound
Enc_WikiMoon_ua.txt	1	10	8	-	-	PUNCT	punct
Enc_WikiMoon_ua.txt	1	10	9	планета	планета	NOUN	nsubj
Enc_WikiMoon_ua.txt	1	10	10	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	10	11	і	і	CCONJ	cc
Enc_WikiMoon_ua.txt	1	10	12	серед	серед	ADP	case
Enc_WikiMoon_ua.txt	1	10	13	увесь	усіх	DET	det
Enc_WikiMoon_ua.txt	1	10	14	об’єктів	об’єктів	NOUN	obl
Enc_WikiMoon_ua.txt	1	10	15	планетарний	планетарної	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	16	маса	маси	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	17	у	у	ADP	case
Enc_WikiMoon_ua.txt	1	10	18	сонячний	Сонячній	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	19	система	системі	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	20	він	він	PRON	nsubj
Enc_WikiMoon_ua.txt	1	10	21	перевищувати	перевищує	VERB	conj
Enc_WikiMoon_ua.txt	1	10	22	за	за	ADP	case
Enc_WikiMoon_ua.txt	1	10	23	розмір	розмірами	NOUN	obl
Enc_WikiMoon_ua.txt	1	10	24	та	та	CCONJ	cc
Enc_WikiMoon_ua.txt	1	10	25	маса	масою	NOUN	conj
Enc_WikiMoon_ua.txt	1	10	26	всі	всі	DET	det
Enc_WikiMoon_ua.txt	1	10	27	відомий	відомі	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	28	карликовий	карликові	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	29	планети.[17	планети.[17	X	obj
Enc_WikiMoon_ua.txt	1	10	30	]	]	X	punct
Enc_WikiMoon_ua.txt	1	10	31	його	Його	DET	det
Enc_WikiMoon_ua.txt	1	10	32	діаметр	діаметр	NOUN	nsubj
Enc_WikiMoon_ua.txt	1	10	33	складати	складає	VERB	ROOT
Enc_WikiMoon_ua.txt	1	10	34	3	3	NUM	nummod
Enc_WikiMoon_ua.txt	1	10	35	474	474	NUM	nummod:gov
Enc_WikiMoon_ua.txt	1	10	36	км	км	NOUN	obj
Enc_WikiMoon_ua.txt	1	10	37	(	(	PUNCT	punct
Enc_WikiMoon_ua.txt	1	10	38	2	2	NUM	nummod:gov
Enc_WikiMoon_ua.txt	1	10	39	159	159	NUM	nummod:gov
Enc_WikiMoon_ua.txt	1	10	40	миля	миль	NOUN	appos
Enc_WikiMoon_ua.txt	1	10	41	)	)	PUNCT	punct
Enc_WikiMoon_ua.txt	1	10	42	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	10	43	що	що	SCONJ	nsubj
Enc_WikiMoon_ua.txt	1	10	44	в	в	ADP	case
Enc_WikiMoon_ua.txt	1	10	45	чотири	чотири	NUM	nummod
Enc_WikiMoon_ua.txt	1	10	46	раз	рази	NOUN	obl
Enc_WikiMoon_ua.txt	1	10	47	менше	менше	ADV	dep
Enc_WikiMoon_ua.txt	1	10	48	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	10	49	ніж	ніж	SCONJ	mark
Enc_WikiMoon_ua.txt	1	10	50	діаметр	діаметр	NOUN	advcl
Enc_WikiMoon_ua.txt	1	10	51	земля	Землі	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	52	,	,	PUNCT	punct
Enc_WikiMoon_ua.txt	1	10	53	і	і	CCONJ	cc
Enc_WikiMoon_ua.txt	1	10	54	приблизно	приблизно	ADV	advmod
Enc_WikiMoon_ua.txt	1	10	55	дорівнювати	дорівнює	VERB	conj
Enc_WikiMoon_ua.txt	1	10	56	ширина	ширині	NOUN	obj
Enc_WikiMoon_ua.txt	1	10	57	австралії,[18	Австралії,[18	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	58	]	]	SYM	punct
Enc_WikiMoon_ua.txt	1	10	59	це	це	PRON	nsubj
Enc_WikiMoon_ua.txt	1	10	60	робити	робить	VERB	ROOT
Enc_WikiMoon_ua.txt	1	10	61	він	його	PRON	obj
Enc_WikiMoon_ua.txt	1	10	62	найбільший	найбільшим	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	63	і	і	CCONJ	cc
Enc_WikiMoon_ua.txt	1	10	64	наймасивніший	наймасивнішим	ADJ	conj
Enc_WikiMoon_ua.txt	1	10	65	супутник	супутником	NOUN	xcomp:sp
Enc_WikiMoon_ua.txt	1	10	66	сонячний	Сонячної	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	67	система	системи	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	68	по	по	ADP	case
Enc_WikiMoon_ua.txt	1	10	69	відношення	відношенню	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	70	до	до	ADP	case
Enc_WikiMoon_ua.txt	1	10	71	материнський	материнської	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	72	планета	планети	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	73	та	та	CCONJ	cc
Enc_WikiMoon_ua.txt	1	10	74	п'ятий	п'ятим	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	75	за	за	ADP	case
Enc_WikiMoon_ua.txt	1	10	76	розмір	розміром	NOUN	obl
Enc_WikiMoon_ua.txt	1	10	77	супутник	супутником	NOUN	conj
Enc_WikiMoon_ua.txt	1	10	78	у	у	ADP	case
Enc_WikiMoon_ua.txt	1	10	79	сонячний	Сонячній	ADJ	amod
Enc_WikiMoon_ua.txt	1	10	80	система	системі	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	81	в	в	ADP	case
Enc_WikiMoon_ua.txt	1	10	82	ціле	цілому	NOUN	nmod
Enc_WikiMoon_ua.txt	1	10	83	.	.	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	1	ласкаво	Ласкаво	ADV	advmod
PopSci_MultiplEYE_ua.txt	1	1	2	просити	просимо	VERB	ROOT
PopSci_MultiplEYE_ua.txt	1	1	3	до	до	ADP	case
PopSci_MultiplEYE_ua.txt	1	1	4	multipleye	MultiplEYE	X	obl
PopSci_MultiplEYE_ua.txt	1	1	5	!	!	X	punct
PopSci_MultiplEYE_ua.txt	1	1	6	

	

	SPACE	dep
PopSci_MultiplEYE_ua.txt	1	1	7	назва	Назва	NOUN	nsubj
PopSci_MultiplEYE_ua.txt	1	1	8	“	“	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	9	multipleye	MultiplEYE	X	flat:title
PopSci_MultiplEYE_ua.txt	1	1	10	”	”	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	11	–	–	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	12	це	це	PRON	expl
PopSci_MultiplEYE_ua.txt	1	1	13	гра	гра	NOUN	ROOT
PopSci_MultiplEYE_ua.txt	1	1	14	слово	слів	NOUN	nmod
PopSci_MultiplEYE_ua.txt	1	1	15	,	,	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	16	у	у	ADP	case
PopSci_MultiplEYE_ua.txt	1	1	17	який	якій	DET	obl
PopSci_MultiplEYE_ua.txt	1	1	18	поєднати	поєднано	VERB	acl:relcl
PopSci_MultiplEYE_ua.txt	1	1	19	“	“	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	20	багатомовність	багатомовність	NOUN	obj
PopSci_MultiplEYE_ua.txt	1	1	21	”	”	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	22	або	або	CCONJ	cc
PopSci_MultiplEYE_ua.txt	1	1	23	“	“	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	24	кілька	кілька	DET	det:numgov
PopSci_MultiplEYE_ua.txt	1	1	25	мова	мов	NOUN	conj
PopSci_MultiplEYE_ua.txt	1	1	26	”	”	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	27	і	і	CCONJ	cc
PopSci_MultiplEYE_ua.txt	1	1	28	“	“	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	29	око	око	NOUN	conj
PopSci_MultiplEYE_ua.txt	1	1	30	”	”	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	31	що	що	SCONJ	mark
PopSci_MultiplEYE_ua.txt	1	1	32	пов’язане	пов’язане	ADJ	conj
PopSci_MultiplEYE_ua.txt	1	1	33	з	з	ADP	case
PopSci_MultiplEYE_ua.txt	1	1	34	“	“	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	35	відстеження	відстеженням	NOUN	obl
PopSci_MultiplEYE_ua.txt	1	1	36	рух	руху	NOUN	nmod
PopSci_MultiplEYE_ua.txt	1	1	37	око	очей	NOUN	nmod
PopSci_MultiplEYE_ua.txt	1	1	38	”	”	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	39	)	)	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	1	40	.	.	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	2	1	

	

	SPACE	dep
PopSci_MultiplEYE_ua.txt	1	2	2	multipleye	MultiplEYE	X	nsubj
PopSci_MultiplEYE_ua.txt	1	2	3	–	–	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	2	4	це	це	PRON	expl
PopSci_MultiplEYE_ua.txt	1	2	5	cost	COST	X	compound
PopSci_MultiplEYE_ua.txt	1	2	6	-	-	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	2	7	проєкт	проєкт	NOUN	ROOT
PopSci_MultiplEYE_ua.txt	1	2	8	,	,	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	2	9	що	що	SCONJ	mark
PopSci_MultiplEYE_ua.txt	1	2	10	фінансуватися	фінансується	VERB	acl:relcl
PopSci_MultiplEYE_ua.txt	1	2	11	європейський	Європейським	ADJ	amod
PopSci_MultiplEYE_ua.txt	1	2	12	союз	Союзом	NOUN	obl
PopSci_MultiplEYE_ua.txt	1	2	13	.	.	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	3	1	проект	Проекти	NOUN	nsubj
PopSci_MultiplEYE_ua.txt	1	3	2	cost	COST	X	flat:title
PopSci_MultiplEYE_ua.txt	1	3	3	–	–	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	3	4	це	це	PRON	expl
PopSci_MultiplEYE_ua.txt	1	3	5	дослідницький	дослідницькі	ADJ	amod
PopSci_MultiplEYE_ua.txt	1	3	6	мережа	мережі	NOUN	ROOT
PopSci_MultiplEYE_ua.txt	1	3	7	,	,	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	3	8	який	які	DET	nsubj
PopSci_MultiplEYE_ua.txt	1	3	9	підтримуватися	підтримуються	VERB	acl:relcl
PopSci_MultiplEYE_ua.txt	1	3	10	асоціація	асоціацією	NOUN	obl
PopSci_MultiplEYE_ua.txt	1	3	11	“	“	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	3	12	європейський	Європейське	ADJ	amod
PopSci_MultiplEYE_ua.txt	1	3	13	співробітництво	співробітництво	NOUN	flat:title
PopSci_MultiplEYE_ua.txt	1	3	14	в	в	ADP	case
PopSci_MultiplEYE_ua.txt	1	3	15	галуза	галузі	NOUN	nmod
PopSci_MultiplEYE_ua.txt	1	3	16	наука	науки	NOUN	nmod
PopSci_MultiplEYE_ua.txt	1	3	17	і	і	CCONJ	cc
PopSci_MultiplEYE_ua.txt	1	3	18	технологія	технологій	NOUN	conj
PopSci_MultiplEYE_ua.txt	1	3	19	”	”	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	3	20	(	(	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	3	21	скоротити	скорочено	VERB	compound
PopSci_MultiplEYE_ua.txt	1	3	22	–	–	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	3	23	cost	COST	X	parataxis
PopSci_MultiplEYE_ua.txt	1	3	24	)	)	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	3	25	.	.	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	4	1	як	Як	SCONJ	mark
PopSci_MultiplEYE_ua.txt	1	4	2	організація	організація	NOUN	nsubj
PopSci_MultiplEYE_ua.txt	1	4	3	,	,	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	4	4	що	що	SCONJ	mark
PopSci_MultiplEYE_ua.txt	1	4	5	забезпечувати	забезпечує	VERB	acl:relcl
PopSci_MultiplEYE_ua.txt	1	4	6	фінансування	фінансування	NOUN	obj
PopSci_MultiplEYE_ua.txt	1	4	7	,	,	PUNCT	punct
PopSci_MultiplEYE_ua.txt	1	4	8	cost	COST	X	nsubj
PopSci_MultiplEYE_ua.txt	1	4	9	підтримувати	підтримує	VERB	ROOT
PopSci_MultiplEYE_ua.txt	1	4	10	наш	нашу	DET	det
PopSci_MultiplEYE_ua.txt	1	4	11	зростаючий	зростаючу	ADJ	amod
PopSci_MultiplEYE_ua.txt	1	4	12	мережа	мережу	NOUN	obj
PopSci_MultiplEYE_ua.txt	1	4	13	дослідник	дослідників	NOUN	nmod
PopSci_MultiplEYE_ua.txt	1	4	14	по	по	ADP	case
PopSci_MultiplEYE_ua.txt	1	4	15	ввесь	всій	DET	det
