Text Title	Sentence	Text Number	Sentence Number	Token Number	Lemma	Text	POS Tag	Dependency	Surprisal(log prob)	offset
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	13	überleben	überlebt	VERB	ROOT	6.365060806274414	(49, 52)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	15	Mr	Mr	PROPN	sb	4.456108570098877	(60, 61)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	16	und	und	CCONJ	cd	5.393414497375488	(62, 67)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	17	Mrs	Mrs	PROPN	pnc	0.08028579503297806	(68, 73)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	18	Dursley	Dursley	PROPN	cj	0.4016430377960205	(74, 80)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	19	in	im	ADP	mnr	24.941099166870117	(80, 81)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	20	Ligusterweg	Ligusterweg	NOUN	nk	0.0016563518438488245	(83, 87)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	21	Nummer	Nummer	NOUN	nk	0.0206774789839983	(88, 91)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	22	4	4	NUM	nk	0.0166514590382576	(92, 95)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	23	sein	waren	AUX	cj	5.81317138671875	(96, 102)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	24	stolz	stolz	ADV	pd	0.002136806957423687	(103, 105)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	25	darauf	darauf	ADV	mo	0.41650745272636414	(106, 110)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	26	--	PUNCT	punct	22.5943660736084	(110, 111)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	27	ganz	ganz	ADV	mo	4.307069301605225	(113, 117)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	28	und	und	CCONJ	cd	4.999168395996094	(118, 123)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	29	gar	gar	ADV	mo	6.628129959106445	(124, 129)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	30	normal	normal	ADV	cj	20.52492332458496	(129, 130)
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	31	zu	zu	PART	pm
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	32	sein	sein	AUX	re
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	33	--	PUNCT	punct
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	34	sehr	sehr	ADV	mo
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	35	stolz	stolz	ADV	cj
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	36	sogar	sogar	ADV	mo
Lit_HarryPotter_de.txt	Ein Junge überlebt Mr und Mrs Dursley im Ligusterweg Nummer 4 waren stolz darauf,  ganz und gar normal zu sein,  sehr stolz sogar.	0	0	37	--	.	PUNCT	punct
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	1	niemand	Niemand	PRON	sb	0.5946789383888245	(8, 12)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	2	sein	wäre	AUX	ROOT	0.0006792622152715921	(13, 16)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	3	auf	auf	ADP	mo	0.004967253189533949	(17, 20)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	4	der	die	DET	nk	0.004648237023502588	(21, 25)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	5	Idee	Idee	NOUN	nk	0.0019200476817786694	(26, 34)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	6	kommen	gekommen	VERB	oc	28.257858276367188	(34, 35)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	7	--	PUNCT	punct	0.1438588798046112	(37, 40)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	8	sie	sie	PRON	sb	1.870931625366211	(41, 48)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	9	können	könnten	AUX	cj	0.0020778034813702106	(49, 53)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	10	sich	sich	PRON	oa	0.0023669579531997442	(54, 56)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	11	in	in	ADP	mo	1.0870606899261475	(57, 61)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	12	ein	eine	DET	nk	0.18082518875598907	(62, 66)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	13	merkwürdig	merkwürdige	ADJ	nk	0.012017232365906239	(66, 73)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	14	und	und	CCONJ	cd	1.2144973278045654	(74, 77)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	15	geheimnisvoll	geheimnisvolle	ADJ	cj	0.00032395837479270995	(78, 84)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	16	Geschichte	Geschichte	NOUN	nk	5.602820692729438e-06	(84, 87)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	17	verstricken	verstricken	VERB	oc	0.007515726611018181	(87, 92)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	18	--	PUNCT	punct	1.805079698562622	(93, 103)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	19	denn	denn	CCONJ	cd	0.007838916033506393	(104, 109)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	20	mit	mit	ADP	mo	0.001962522976100445	(109, 113)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	21	solcher	solchem	DET	nk	0.03466005250811577	(113, 115)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	22	Unsinn	Unsinn	NOUN	nk	25.177989959716797	(115, 116)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	23	wollen	wollten	AUX	cj	2.3335776329040527	(118, 122)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	24	sie	sie	PRON	sb	9.691245941212401e-05	(123, 126)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	25	nichts	nichts	PRON	oa	2.8930912017822266	(127, 133)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	26	zu	zu	PART	pm	0.00010477947944309562	(133, 134)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	27	tun	tun	VERB	oc	0.6718693971633911	(135, 137)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	28	haben	haben	AUX	oc	1.8177258968353271	(137, 141)
Lit_HarryPotter_de.txt	Niemand wäre auf die Idee gekommen,  sie könnten sich in eine merkwürdige und geheimnisvolle Geschichte verstricken,  denn mit solchem Unsinn wollten sie nichts zu tun haben. 	0	1	29	--	.	PUNCT	punct	3.3586480617523193	(142, 149)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	2	Mr	Mr	PROPN	pnc	0.8604937195777893	(6, 7)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	3	Dursley	Dursley	PROPN	sb	1.0285594463348389	(7, 10)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	4	sein	war	AUX	ROOT	0.20325766503810883	(11, 14)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	5	Direktor	Direktor	NOUN	pd	3.4363441467285156	(15, 23)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	6	ein	einer	DET	nk	0.07890704274177551	(24, 29)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	7	Firma	Firma	NOUN	ag	0.06447330117225647	(30, 35)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	8	namens	namens	ADP	mnr	1.7742468118667603	(36, 42)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	9	Grunnings	Grunnings	PROPN	nk	5.378944396972656	(43, 46)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	10	--	PUNCT	punct	0.006809363141655922	(46, 47)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	11	der	die	DET	nk	2.9164700508117676	(47, 51)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	12	Bohrmaschin	Bohrmaschinen	NOUN	oa	4.591663360595703	(51, 52)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	13	herstellen	herstellte	VERB	mo	23.855783462524414	(52, 53)
Lit_HarryPotter_de.txt	Mr Dursley war Direktor einer Firma namens Grunnings,  die Bohrmaschinen herstellte.	0	2	14	--	.	PUNCT	punct	0.03315611928701401	(55, 58)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	1	er	Er	PRON	sb	0.03398217260837555	(3, 6)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	2	sein	war	AUX	ROOT	0.9331708550453186	(7, 11)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	3	groß	groß	ADV	pd	0.41479024291038513	(12, 15)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	4	und	und	CCONJ	cd	0.00458048190921545	(16, 17)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	5	bullig	bullig	ADV	cj	1.846483826637268	(17, 20)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	6	und	und	CCONJ	cd	0.0034450488165020943	(20, 22)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	7	haben	hatte	VERB	cj	1.4174277782440186	(23, 26)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	8	fast	fast	ADV	mo	0.22203992307186127	(27, 32)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	9	kein	keinen	DET	nk	3.621950149536133	(33, 37)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	10	Hals	Hals	NOUN	oa	0.07594728469848633	(38, 44)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	11	--	PUNCT	punct	3.4458093643188477	(45, 49)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	12	dafür	dafür	ADV	mo	27.94601821899414	(49, 50)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	13	aber	aber	ADV	mo	1.8785104751586914	(52, 57)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	14	ein	einen	DET	nk	0.053708724677562714	(58, 62)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	15	sehr	sehr	ADV	mo	0.0037184874527156353	(63, 68)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	16	groß	großen	ADJ	nk	1.0359877347946167	(69, 73)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	17	Schnurrbart	Schnurrbart	NOUN	oa	2.7044036388397217	(74, 80)
Lit_HarryPotter_de.txt	Er war groß und bullig und hatte fast keinen Hals,  dafür aber einen sehr großen Schnurrbart.	0	3	18	--	.	PUNCT	punct	0.0026610223576426506	(81, 85)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	1	Mrs	Mrs	PROPN	pnc	3.51133131980896	(2, 3)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	2	Dursley	Dursley	PROPN	sb	5.0611371994018555	(4, 7)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	3	sein	war	AUX	ROOT	0.7546042799949646	(7, 8)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	4	dünn	dünn	ADV	pd	1.6519180536270142	(8, 11)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	5	und	und	CCONJ	cd	0.041355907917022705	(12, 15)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	6	blond	blond	ADV	cj	3.944972038269043	(16, 20)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	7	und	und	CCONJ	cd	0.6990643739700317	(21, 24)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	8	besitzen	besaß	VERB	cj	0.004607062321156263	(25, 28)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	9	doppelt	doppelt	ADV	mo	0.001262344536371529	(28, 30)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	10	so	so	ADV	mo	0.0363178476691246	(31, 34)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	11	viel	viel	DET	nk	2.712757110595703	(35, 40)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	12	Hals	Hals	NOUN	oa	4.720940589904785	(41, 48)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	13	--	PUNCT	punct	0.000666277133859694	(49, 51)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	14	wie	wie	ADV	mo	0.22049905359745026	(52, 56)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	15	notwendig	notwendig	ADV	pd	6.1619873046875	(57, 61)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	16	sein	gewesen	AUX	oc	24.622655868530273	(61, 62)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	17	sein	wäre	AUX	oc	0.8036536574363708	(64, 67)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	18	--	PUNCT	punct	6.933452606201172	(68, 77)
Lit_HarryPotter_de.txt	Mrs Dursley war dünn und blond und besaß doppelt so viel Hals,  wie notwendig gewesen wäre,  was allerdings sehr nützlich war,  denn so konnte sie den Hals über den Gartenzaun recken und zu den Nachbarn hinüberspähen.	0	4	19	wer	was	PRON	sb	0.0015372138004750013	(78, 85)
